orderID,year,offence_type,offence_group,gender,source,target,value
2,2018,Adults,01 Violence against the person,2 Female,7-10 previous convictions/cautions,Caution,37
2,2014,Adults,07 Possession of weapons,1 Male,7-10 previous convictions/cautions,Caution,68
2,2012,Juveniles,04 Theft Offences,1 Male,7-10 previous convictions/cautions,Caution,8
2,2020,Juveniles,01 Violence against the person,1 Male,7-10 previous convictions/cautions,Caution,1
2,2010,Adults,07 Possession of weapons,2 Female,7-10 previous convictions/cautions,Caution,16
2,2017,Juveniles,04 Theft Offences,1 Male,7-10 previous convictions/cautions,Caution,4
2,2015,Adults,05 Criminal damage and arson,2 Female,7-10 previous convictions/cautions,Caution,4
2,2016,Adults,11 Summary offences excluding motoring,3 Unknown,7-10 previous convictions/cautions,Caution,2
2,2019,Juveniles,06 Drug offences,1 Male,7-10 previous convictions/cautions,Caution,10
2,2011,Adults,06 Drug offences,1 Male,7-10 previous convictions/cautions,Caution,2509
2,2015,Adults,09 Miscellaneous crimes against society,1 Male,7-10 previous convictions/cautions,Caution,75
2,2018,Juveniles,11 Summary offences excluding motoring,2 Female,7-10 previous convictions/cautions,Caution,1
2,2018,Adults,06 Drug offences,1 Male,7-10 previous convictions/cautions,Caution,817
2,2012,Adults,08 Public order offences,2 Female,7-10 previous convictions/cautions,Caution,13
2,2020,Juveniles,11 Summary offences excluding motoring,2 Female,7-10 previous convictions/cautions,Caution,3
2,2016,Adults,05 Criminal damage and arson,1 Male,7-10 previous convictions/cautions,Caution,28
2,2014,Adults,10 Fraud offences,1 Male,7-10 previous convictions/cautions,Caution,44
2,2010,Adults,08 Public order offences,1 Male,7-10 previous convictions/cautions,Caution,185
2,2019,Adults,04 Theft Offences,1 Male,7-10 previous convictions/cautions,Caution,244
2,2018,Adults,01 Violence against the person,1 Male,7-10 previous convictions/cautions,Caution,140
2,2010,Adults,20 Unknown,1 Male,7-10 previous convictions/cautions,Caution,1
2,2016,Adults,01 Violence against the person,1 Male,7-10 previous convictions/cautions,Caution,213
2,2018,Juveniles,04 Theft Offences,1 Male,7-10 previous convictions/cautions,Caution,5
2,2015,Adults,11 Summary offences excluding motoring,1 Male,7-10 previous convictions/cautions,Caution,2257
2,2014,Juveniles,06 Drug offences,2 Female,7-10 previous convictions/cautions,Caution,5
2,2011,Adults,12 Summary motoring offences,2 Female,7-10 previous convictions/cautions,Caution,1
2,2017,Juveniles,11 Summary offences excluding motoring,2 Female,7-10 previous convictions/cautions,Caution,1
2,2016,Adults,10 Fraud offences,1 Male,7-10 previous convictions/cautions,Caution,28
2,2018,Adults,07 Possession of weapons,2 Female,7-10 previous convictions/cautions,Caution,2
2,2017,Adults,09 Miscellaneous crimes against society,2 Female,7-10 previous convictions/cautions,Caution,10
2,2010,Adults,12 Summary motoring offences,1 Male,7-10 previous convictions/cautions,Caution,4
2,2018,Adults,08 Public order offences,2 Female,7-10 previous convictions/cautions,Caution,6
2,2017,Adults,11 Summary offences excluding motoring,1 Male,7-10 previous convictions/cautions,Caution,1507
2,2011,Adults,06 Drug offences,2 Female,7-10 previous convictions/cautions,Caution,257
2,2013,Adults,06 Drug offences,2 Female,7-10 previous convictions/cautions,Caution,241
2,2010,Adults,01 Violence against the person,2 Female,7-10 previous convictions/cautions,Caution,86
2,2015,Juveniles,08 Public order offences,2 Female,7-10 previous convictions/cautions,Caution,1
2,2017,Adults,06 Drug offences,1 Male,7-10 previous convictions/cautions,Caution,917
2,2010,Juveniles,11 Summary offences excluding motoring,2 Female,7-10 previous convictions/cautions,Caution,4
2,2011,Juveniles,04 Theft Offences,1 Male,7-10 previous convictions/cautions,Caution,7
2,2020,Adults,08 Public order offences,2 Female,7-10 previous convictions/cautions,Caution,2
2,2011,Juveniles,06 Drug offences,1 Male,7-10 previous convictions/cautions,Caution,34
2,2013,Adults,05 Criminal damage and arson,1 Male,7-10 previous convictions/cautions,Caution,94
2,2020,Adults,04 Theft Offences,2 Female,7-10 previous convictions/cautions,Caution,43
2,2018,Adults,02 Sexual offences,1 Male,7-10 previous convictions/cautions,Caution,17
2,2020,Juveniles,06 Drug offences,1 Male,7-10 previous convictions/cautions,Caution,9
2,2015,Adults,05 Criminal damage and arson,1 Male,7-10 previous convictions/cautions,Caution,33
2,2018,Adults,09 Miscellaneous crimes against society,3 Unknown,7-10 previous convictions/cautions,Caution,1
2,2018,Adults,04 Theft Offences,2 Female,7-10 previous convictions/cautions,Caution,111
2,2012,Adults,12 Summary motoring offences,1 Male,7-10 previous convictions/cautions,Caution,2
2,2016,Juveniles,08 Public order offences,1 Male,7-10 previous convictions/cautions,Caution,1
2,2019,Adults,12 Summary motoring offences,1 Male,7-10 previous convictions/cautions,Caution,1
2,2016,Adults,09 Miscellaneous crimes against society,1 Male,7-10 previous convictions/cautions,Caution,65
2,2016,Adults,11 Summary offences excluding motoring,2 Female,7-10 previous convictions/cautions,Caution,311
2,2013,Juveniles,02 Sexual offences,1 Male,7-10 previous convictions/cautions,Caution,1
2,2019,Juveniles,01 Violence against the person,1 Male,7-10 previous convictions/cautions,Caution,3
2,2019,Adults,01 Violence against the person,2 Female,7-10 previous convictions/cautions,Caution,48
2,2020,Juveniles,09 Miscellaneous crimes against society,2 Female,7-10 previous convictions/cautions,Caution,1
2,2011,Adults,08 Public order offences,2 Female,7-10 previous convictions/cautions,Caution,13
2,2013,Juveniles,05 Criminal damage and arson,2 Female,7-10 previous convictions/cautions,Caution,1
2,2016,Adults,07 Possession of weapons,2 Female,7-10 previous convictions/cautions,Caution,8
2,2010,Juveniles,04 Theft Offences,2 Female,7-10 previous convictions/cautions,Caution,2
2,2020,Adults,06 Drug offences,2 Female,7-10 previous convictions/cautions,Caution,103
2,2011,Adults,02 Sexual offences,1 Male,7-10 previous convictions/cautions,Caution,37
2,2018,Juveniles,11 Summary offences excluding motoring,1 Male,7-10 previous convictions/cautions,Caution,6
2,2011,Juveniles,10 Fraud offences,1 Male,7-10 previous convictions/cautions,Caution,1
2,2014,Adults,05 Criminal damage and arson,2 Female,7-10 previous convictions/cautions,Caution,9
2,2010,Adults,04 Theft Offences,1 Male,7-10 previous convictions/cautions,Caution,1150
2,2010,Juveniles,05 Criminal damage and arson,1 Male,7-10 previous convictions/cautions,Caution,4
2,2010,Juveniles,09 Miscellaneous crimes against society,1 Male,7-10 previous convictions/cautions,Caution,1
2,2013,Juveniles,06 Drug offences,1 Male,7-10 previous convictions/cautions,Caution,48
2,2017,Adults,10 Fraud offences,2 Female,7-10 previous convictions/cautions,Caution,12
2,2019,Adults,02 Sexual offences,2 Female,7-10 previous convictions/cautions,Caution,2
2,2014,Adults,09 Miscellaneous crimes against society,1 Male,7-10 previous convictions/cautions,Caution,93
2,2012,Adults,06 Drug offences,1 Male,7-10 previous convictions/cautions,Caution,2422
2,2010,Juveniles,01 Violence against the person,1 Male,7-10 previous convictions/cautions,Caution,2
2,2015,Adults,07 Possession of weapons,1 Male,7-10 previous convictions/cautions,Caution,67
2,2014,Juveniles,01 Violence against the person,2 Female,7-10 previous convictions/cautions,Caution,1
2,2016,Juveniles,11 Summary offences excluding motoring,1 Male,7-10 previous convictions/cautions,Caution,23
2,2019,Adults,06 Drug offences,1 Male,7-10 previous convictions/cautions,Caution,821
2,2010,Adults,09 Miscellaneous crimes against society,2 Female,7-10 previous convictions/cautions,Caution,15
2,2016,Adults,05 Criminal damage and arson,2 Female,7-10 previous convictions/cautions,Caution,1
2,2010,Adults,06 Drug offences,1 Male,7-10 previous convictions/cautions,Caution,2459
2,2017,Adults,04 Theft Offences,1 Male,7-10 previous convictions/cautions,Caution,398
2,2018,Adults,11 Summary offences excluding motoring,2 Female,7-10 previous convictions/cautions,Caution,225
2,2016,Adults,02 Sexual offences,1 Male,7-10 previous convictions/cautions,Caution,13
2,2012,Adults,20 Unknown,1 Male,7-10 previous convictions/cautions,Caution,2
2,2017,Adults,07 Possession of weapons,1 Male,7-10 previous convictions/cautions,Caution,45
2,2015,Adults,10 Fraud offences,2 Female,7-10 previous convictions/cautions,Caution,11
2,2017,Adults,08 Public order offences,1 Male,7-10 previous convictions/cautions,Caution,151
2,2019,Adults,08 Public order offences,1 Male,7-10 previous convictions/cautions,Caution,159
2,2012,Juveniles,06 Drug offences,2 Female,7-10 previous convictions/cautions,Caution,1
2,2011,Adults,04 Theft Offences,2 Female,7-10 previous convictions/cautions,Caution,313
2,2017,Adults,01 Violence against the person,2 Female,7-10 previous convictions/cautions,Caution,39
2,2019,Adults,09 Miscellaneous crimes against society,2 Female,7-10 previous convictions/cautions,Caution,11
2,2012,Juveniles,08 Public order offences,1 Male,7-10 previous convictions/cautions,Caution,1
2,2011,Adults,11 Summary offences excluding motoring,2 Female,7-10 previous convictions/cautions,Caution,551
2,2019,Juveniles,11 Summary offences excluding motoring,1 Male,7-10 previous convictions/cautions,Caution,11
2,2019,Juveniles,01 Violence against the person,2 Female,7-10 previous convictions/cautions,Caution,2
2,2010,Adults,07 Possession of weapons,1 Male,7-10 previous convictions/cautions,Caution,139
2,2013,Adults,01 Violence against the person,1 Male,7-10 previous convictions/cautions,Caution,241
2,2018,Adults,10 Fraud offences,1 Male,7-10 previous convictions/cautions,Caution,14
2,2012,Adults,07 Possession of weapons,2 Female,7-10 previous convictions/cautions,Caution,8
2,2011,Adults,04 Theft Offences,1 Male,7-10 previous convictions/cautions,Caution,1131
2,2011,Adults,05 Criminal damage and arson,1 Male,7-10 previous convictions/cautions,Caution,124
2,2015,Adults,07 Possession of weapons,2 Female,7-10 previous convictions/cautions,Caution,6
2,2015,Juveniles,05 Criminal damage and arson,2 Female,7-10 previous convictions/cautions,Caution,1
2,2010,Juveniles,08 Public order offences,1 Male,7-10 previous convictions/cautions,Caution,1
2,2012,Adults,11 Summary offences excluding motoring,2 Female,7-10 previous convictions/cautions,Caution,482
2,2011,Adults,11 Summary offences excluding motoring,1 Male,7-10 previous convictions/cautions,Caution,3874
2,2020,Adults,09 Miscellaneous crimes against society,1 Male,7-10 previous convictions/cautions,Caution,40
2,2014,Adults,02 Sexual offences,1 Male,7-10 previous convictions/cautions,Caution,15
2,2020,Adults,01 Violence against the person,3 Unknown,7-10 previous convictions/cautions,Caution,1
2,2013,Adults,11 Summary offences excluding motoring,2 Female,7-10 previous convictions/cautions,Caution,473
2,2014,Adults,01 Violence against the person,2 Female,7-10 previous convictions/cautions,Caution,45
2,2014,Adults,11 Summary offences excluding motoring,2 Female,7-10 previous convictions/cautions,Caution,446
2,2020,Adults,10 Fraud offences,1 Male,7-10 previous convictions/cautions,Caution,7
2,2020,Adults,09 Miscellaneous crimes against society,2 Female,7-10 previous convictions/cautions,Caution,5
2,2014,Adults,07 Possession of weapons,2 Female,7-10 previous convictions/cautions,Caution,6
2,2015,Adults,06 Drug offences,3 Unknown,7-10 previous convictions/cautions,Caution,1
2,2012,Adults,07 Possession of weapons,1 Male,7-10 previous convictions/cautions,Caution,124
2,2012,Adults,04 Theft Offences,1 Male,7-10 previous convictions/cautions,Caution,966
2,2016,Adults,04 Theft Offences,2 Female,7-10 previous convictions/cautions,Caution,174
2,2014,Adults,04 Theft Offences,2 Female,7-10 previous convictions/cautions,Caution,266
2,2020,Adults,11 Summary offences excluding motoring,3 Unknown,7-10 previous convictions/cautions,Caution,2
2,2013,Adults,07 Possession of weapons,2 Female,7-10 previous convictions/cautions,Caution,10
2,2010,Adults,05 Criminal damage and arson,1 Male,7-10 previous convictions/cautions,Caution,147
2,2014,Adults,04 Theft Offences,1 Male,7-10 previous convictions/cautions,Caution,784
2,2010,Adults,12 Summary motoring offences,2 Female,7-10 previous convictions/cautions,Caution,2
2,2018,Juveniles,06 Drug offences,1 Male,7-10 previous convictions/cautions,Caution,12
2,2015,Juveniles,06 Drug offences,1 Male,7-10 previous convictions/cautions,Caution,27
2,2013,Adults,04 Theft Offences,2 Female,7-10 previous convictions/cautions,Caution,276
2,2015,Adults,01 Violence against the person,2 Female,7-10 previous convictions/cautions,Caution,41
2,2015,Adults,02 Sexual offences,1 Male,7-10 previous convictions/cautions,Caution,16
2,2015,Juveniles,09 Miscellaneous crimes against society,1 Male,7-10 previous convictions/cautions,Caution,1
2,2019,Adults,10 Fraud offences,2 Female,7-10 previous convictions/cautions,Caution,5
2,2012,Adults,01 Violence against the person,2 Female,7-10 previous convictions/cautions,Caution,73
2,2019,Adults,03 Robbery,1 Male,7-10 previous convictions/cautions,Caution,2
2,2011,Adults,01 Violence against the person,1 Male,7-10 previous convictions/cautions,Caution,308
2,2014,Adults,06 Drug offences,3 Unknown,7-10 previous convictions/cautions,Caution,1
2,2013,Adults,07 Possession of weapons,1 Male,7-10 previous convictions/cautions,Caution,110
2,2011,Adults,07 Possession of weapons,2 Female,7-10 previous convictions/cautions,Caution,9
2,2012,Adults,05 Criminal damage and arson,1 Male,7-10 previous convictions/cautions,Caution,127
2,2019,Adults,10 Fraud offences,1 Male,7-10 previous convictions/cautions,Caution,16
2,2015,Adults,04 Theft Offences,2 Female,7-10 previous convictions/cautions,Caution,212
2,2020,Juveniles,11 Summary offences excluding motoring,1 Male,7-10 previous convictions/cautions,Caution,4
2,2017,Adults,10 Fraud offences,1 Male,7-10 previous convictions/cautions,Caution,34
2,2020,Adults,10 Fraud offences,2 Female,7-10 previous convictions/cautions,Caution,6
2,2011,Adults,05 Criminal damage and arson,2 Female,7-10 previous convictions/cautions,Caution,18
2,2014,Adults,01 Violence against the person,1 Male,7-10 previous convictions/cautions,Caution,192
2,2014,Juveniles,05 Criminal damage and arson,1 Male,7-10 previous convictions/cautions,Caution,1
2,2018,Juveniles,12 Summary motoring offences,2 Female,7-10 previous convictions/cautions,Caution,1
2,2019,Adults,09 Miscellaneous crimes against society,1 Male,7-10 previous convictions/cautions,Caution,33
2,2013,Adults,05 Criminal damage and arson,2 Female,7-10 previous convictions/cautions,Caution,14
2,2012,Adults,05 Criminal damage and arson,2 Female,7-10 previous convictions/cautions,Caution,17
2,2018,Juveniles,01 Violence against the person,2 Female,7-10 previous convictions/cautions,Caution,2
2,2011,Adults,07 Possession of weapons,1 Male,7-10 previous convictions/cautions,Caution,141
2,2020,Juveniles,02 Sexual offences,1 Male,7-10 previous convictions/cautions,Caution,1
2,2012,Adults,02 Sexual offences,1 Male,7-10 previous convictions/cautions,Caution,22
2,2018,Adults,09 Miscellaneous crimes against society,1 Male,7-10 previous convictions/cautions,Caution,51
2,2013,Juveniles,09 Miscellaneous crimes against society,1 Male,7-10 previous convictions/cautions,Caution,1
2,2012,Adults,01 Violence against the person,1 Male,7-10 previous convictions/cautions,Caution,274
2,2013,Adults,11 Summary offences excluding motoring,1 Male,7-10 previous convictions/cautions,Caution,3467
